,County,Date,Temperature,Precipitation,Is_Burned,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,IncidentSize,FireCause
8199,Jackson,201609,60.5,0.009000000000000001,1.0,-122.713533846,42.0285482410001,2016/09/28 18:59:59+00,,,0.8,Human
8200,Jackson,201609,60.5,0.009000000000000001,1.0,-122.41641389200001,42.5849253060001,2016/09/02 21:33:00+00,42.6146,-122.4678,0.1,Human
8201,Jackson,201609,60.5,0.009000000000000001,1.0,-122.305113851,42.437985306,2016/09/11 15:01:00+00,42.43803,-122.3038,,Human
8202,Jackson,201609,60.5,0.009000000000000001,1.0,-122.712236068,42.0280607970001,2016/09/28 19:41:00+00,,,,
8203,Jackson,201609,60.5,0.009000000000000001,1.0,-122.833069525,42.6663941620001,2016/09/14 20:52:59+00,,,,
8204,Jackson,201610,49.2,0.3343333333333333,1.0,-122.488913946,42.8364353160001,2016/10/20 15:46:59+00,42.81658,-122.4881,0.1,Human
8205,Jackson,201610,49.2,0.3343333333333333,1.0,-122.91081389700001,42.157475231999996,2016/10/11 23:23:59+00,42.15747,-122.9108,0.1,Human
8206,Jackson,201610,49.2,0.3343333333333333,1.0,-122.390313875,42.5030953030001,2016/10/09 18:33:00+00,42.50293,-122.3901,0.1,Human
8207,Jackson,201610,49.2,0.3343333333333333,1.0,-122.61071383,42.02451525,2016/10/19 22:11:00+00,42.02451,-122.6107,0.1,Undetermined
8208,Jackson,201611,45.1,0.14033333333333334,0.0,,,,,,,
8209,Jackson,201612,33.0,0.22666666666666666,0.0,,,,,,,
8210,Jackson,201701,33.9,0.2743333333333334,0.0,,,,,,,
8211,Jackson,201702,39.0,0.28600000000000003,0.0,,,,,,,
8212,Jackson,201703,43.0,0.18333333333333326,0.0,,,,,,,
8213,Jackson,201704,44.3,0.11933333333333332,0.0,,,,,,,
8214,Jackson,201705,55.3,0.05533333333333333,1.0,-123.15791391200001,42.0238252010001,2017/05/29 01:57:59+00,42.0233,-123.1563,0.1,Human
8215,Jackson,201705,55.3,0.05533333333333333,1.0,-123.019013895,42.046005215,2017/05/27 16:33:00+00,42.04705,-123.02,0.1,Human
8216,Jackson,201706,61.7,0.044000000000000004,1.0,-122.982813885,42.018485216,2017/06/25 21:46:21+00,42.00819,-122.9616,1.5,Natural
8217,Jackson,201706,61.7,0.044000000000000004,1.0,-123.085713917,42.12135521400009,2017/06/29 18:20:59+00,42.12135,-123.0862,0.1,Human
8218,Jackson,201706,61.7,0.044000000000000004,1.0,-122.286613823,42.290335297000105,2017/06/26 22:03:17+00,42.2944,-122.2958,0.1,Natural
8219,Jackson,201706,61.7,0.044000000000000004,1.0,-122.404713858,42.3927252940001,2017/06/25 23:00:15+00,42.38799,-122.3865,0.25,Natural
8220,Jackson,201706,61.7,0.044000000000000004,1.0,-123.15721390899999,42.0080352000001,2017/06/22 06:49:00+00,42.0088,-123.1582,21.2,Human
8221,Jackson,201706,61.7,0.044000000000000004,1.0,-122.760913874,42.1552252450001,2017/06/25 22:12:16+00,42.163779999999996,-122.7465,0.1,Natural
8222,Jackson,201706,61.7,0.044000000000000004,1.0,-123.025713895,42.04365521400009,2017/06/01 20:13:59+00,42.061409999999995,-123.0418,6.2,Human
8223,Jackson,201706,61.7,0.044000000000000004,1.0,-123.13031399,42.524305236,2017/06/26 01:31:59+00,42.5243,-123.1303,,Undetermined
8224,Jackson,201706,61.7,0.044000000000000004,1.0,-122.35741380399999,42.105205278,2017/06/25 19:43:00+00,42.1052,-122.3574,,Undetermined
8225,Jackson,201706,61.7,0.044000000000000004,1.0,-122.567213825,42.036335255,2017/06/24 03:52:00+00,42.03664000000001,-122.5724,,Undetermined
8226,Jackson,201706,61.7,0.044000000000000004,1.0,-122.726513901,42.3561152620001,2017/06/01 22:21:00+00,42.35611,-122.7265,,Natural
8227,Jackson,201706,61.7,0.044000000000000004,1.0,-123.046513997,42.6379752510001,2017/06/26 07:08:00+00,42.63797,-123.0465,,Undetermined
8228,Jackson,201706,61.7,0.044000000000000004,1.0,-123.042913934,42.267635227,2017/06/25 20:06:59+00,42.26763,-123.0429,,Human
8229,Jackson,201706,61.7,0.044000000000000004,1.0,-123.19911403,42.698315240999996,2017/06/25 23:06:59+00,42.69831,-123.1991,,Undetermined
8230,Jackson,201706,61.7,0.044000000000000004,1.0,-122.676813914,42.4782852750001,2017/06/25 22:21:00+00,42.47828,-122.6768,0.25,Natural
8231,Jackson,201706,61.7,0.044000000000000004,1.0,-123.18311402100001,42.66200524,2017/06/25 23:12:00+00,42.662,-123.1831,,Undetermined
8232,Jackson,201706,61.7,0.044000000000000004,1.0,-123.02431394799999,42.3661752350001,2017/06/20 12:00:00+00,42.366170000000004,-123.0243,,Human
8233,Jackson,201706,61.7,0.044000000000000004,1.0,-122.765513883,42.2074152480001,2017/06/25 21:53:00+00,42.20932,-122.7695,,Human
8234,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.457313949,42.8808053220001,2017/07/26 16:47:56+00,42.88317,-122.4562,0.1,Natural
8235,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.37861392200001,42.793105323000105,2017/07/26 15:42:06+00,42.7951,-122.3699,2.1,Natural
8236,Jackson,201707,70.5,0.0013333333333333333,1.0,-123.0836139,42.0182252070001,2017/07/25 21:29:00+00,42.0313,-123.0885,0.1,Human
8237,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.507413966,42.935465321,2017/07/25 17:16:56+00,42.94099,-122.505,0.2,Natural
8238,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.352413878,42.56132531,2017/07/25 12:48:22+00,42.56686,-122.3572,1.5,Natural
8239,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.31381392600001,42.877115335,2017/07/19 23:28:00+00,42.84583,-122.3133,0.1,Human
8240,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.318313913,42.797825329,2017/07/25 13:57:59+00,42.80487,-122.3188,33344.0,Natural
8241,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.300313906,42.7740853290001,2017/07/25 14:43:36+00,42.7744,-122.30373999999999,5.0,Natural
8242,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.350713919,42.8031153270001,2017/07/25 13:00:23+00,42.8023,-122.3525,2.0,Natural
8243,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.366713915,42.761755322000106,2017/07/26 16:49:12+00,42.762840000000004,-122.3659,0.1,Natural
8244,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.359913849,42.3779852970001,2017/07/28 02:19:00+00,42.37814,-122.3588,0.1,Human
8245,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.332913908,42.754055325,2017/07/26 23:52:39+00,42.75484,-122.3346,0.1,Natural
8246,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.35751390700001,42.7286353210001,2017/07/26 15:21:42+00,42.7292,-122.3518,0.25,Natural
8247,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.286913926,42.901915339,2017/07/08 19:04:00+00,42.90396,-122.2928,0.25,Human
8248,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.703213867,42.1665652510001,2017/07/05 12:56:59+00,42.16657,-122.7032,0.1,Human
8249,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.34751386100001,42.460005304,2017/07/08 20:13:59+00,,,,
8250,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.57251392200001,42.621475294,2017/07/26 19:44:00+00,42.62147,-122.5725,0.1,Undetermined
8251,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.52421391700001,42.6354052990001,2017/07/29 23:44:00+00,42.64482,-122.5492,0.1,Undetermined
8252,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.646402847,42.759171966000096,2017/07/30 02:39:59+00,,,,
8253,Jackson,201707,70.5,0.0013333333333333333,1.0,-123.019013946,42.356735235,2017/07/26 18:04:59+00,42.35673,-123.01899999999999,,Undetermined
8254,Jackson,201707,70.5,0.0013333333333333333,1.0,-123.02221394700001,42.3614452350001,2017/07/26 19:18:00+00,42.36144,-123.0222,0.1,Undetermined
8255,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.543013915,42.6027352950001,2017/07/26 20:06:59+00,42.60273,-122.54299999999999,0.1,Undetermined
8256,Jackson,201707,70.5,0.0013333333333333333,1.0,-122.568713922,42.6205652940001,2017/07/26 18:52:00+00,42.62056,-122.5687,0.1,Undetermined
8257,Jackson,201708,72.0,0.010333333333333332,1.0,-122.392413851,42.357105292,2017/08/10 17:08:15+00,42.36163,-122.3935,0.1,Natural
8258,Jackson,201708,72.0,0.010333333333333332,1.0,-122.36081389200001,42.635315314,2017/08/12 01:10:34+00,42.64249,-122.3717,0.1,Natural
8259,Jackson,201708,72.0,0.010333333333333332,1.0,-122.35461384,42.3267052940001,2017/08/11 18:01:00+00,42.32911,-122.3544,0.1,Natural
8260,Jackson,201708,72.0,0.010333333333333332,1.0,-122.33971391,42.7625953250001,2017/08/02 00:31:48+00,42.77361,-122.3321,0.25,Natural
8261,Jackson,201708,72.0,0.010333333333333332,1.0,-122.354413839,42.322015293,2017/08/20 21:05:26+00,42.314840000000004,-122.3514,0.25,Natural
8262,Jackson,201708,72.0,0.010333333333333332,1.0,-122.400313841,42.2913052870001,2017/08/10 01:54:28+00,42.2912,-122.4005,0.1,Natural
8263,Jackson,201708,72.0,0.010333333333333332,1.0,-122.346513837,42.316765294,2017/08/15 00:15:29+00,42.3172,-122.3437,0.25,Natural
8264,Jackson,201708,72.0,0.010333333333333332,1.0,-122.96601388799999,42.05629522,2017/08/09 15:12:44+00,42.06049,-123.3173,0.1,Natural
8265,Jackson,201708,72.0,0.010333333333333332,1.0,-122.37781386700001,42.468155300999996,2017/08/08 02:19:24+00,42.45446,-122.3745,5.0,Natural
8266,Jackson,201708,72.0,0.010333333333333332,1.0,-122.29751390700001,42.77942533,2017/08/10 16:43:28+00,42.77947,-122.2974,0.1,Natural
8267,Jackson,201708,72.0,0.010333333333333332,1.0,-122.541613952,42.827105311,2017/08/08 00:17:43+00,42.83109,-122.5289,8.0,Natural
8268,Jackson,201708,72.0,0.010333333333333332,1.0,-122.33841393600001,42.9141853350001,2017/08/13 20:26:00+00,42.91418,-122.3386,0.1,Natural
8269,Jackson,201708,72.0,0.010333333333333332,1.0,-123.20051392799999,42.083435201,2017/08/11 19:23:36+00,42.08517,-123.2001,7.0,Natural
8270,Jackson,201708,72.0,0.010333333333333332,1.0,-123.167813918,42.051035202,2017/08/11 15:40:15+00,42.06021,-123.1819,0.1,Natural
8271,Jackson,201708,72.0,0.010333333333333332,1.0,-123.21641391899999,42.017205195,2017/08/11 17:50:28+00,42.02203,-123.228,0.1,Natural
8272,Jackson,201708,72.0,0.010333333333333332,1.0,-123.141813925,42.1209752090001,2017/08/12 00:22:03+00,42.12523,-123.1327,3.9,Natural
8273,Jackson,201708,72.0,0.010333333333333332,1.0,-122.59161396200001,42.840725307000106,2017/08/07 23:53:20+00,42.84552,-122.5883,10.0,Natural
8274,Jackson,201708,72.0,0.010333333333333332,1.0,-123.15011392299999,42.100505206,2017/08/12 00:03:49+00,42.108059999999995,-123.1568,4147.0,Natural
8275,Jackson,201708,72.0,0.010333333333333332,1.0,-123.20911391700001,42.0109751950001,2017/08/12 18:17:16+00,42.0109,-123.2093,0.1,Natural
8276,Jackson,201708,72.0,0.010333333333333332,1.0,-123.133813926,42.13416521,2017/08/11 17:09:46+00,42.11534,-123.1778,0.25,Natural
8277,Jackson,201708,72.0,0.010333333333333332,1.0,-123.11811391299999,42.06831520700009,2017/08/11 02:43:26+00,42.08312,-123.1346,1.5,Natural
8278,Jackson,201708,72.0,0.010333333333333332,1.0,-122.52871392600001,42.6857553020001,2017/08/08 16:28:00+00,42.68557,-122.5287,,Undetermined
8279,Jackson,201708,72.0,0.010333333333333332,1.0,-122.40351387,42.461835299,2017/08/12 04:10:26+00,42.46183,-122.4035,0.2,Natural
8280,Jackson,201708,72.0,0.010333333333333332,1.0,-122.59809392,42.5846052890001,2017/08/10 22:43:00+00,42.98164000000001,-122.0016,0.2,Natural
8281,Jackson,201708,72.0,0.010333333333333332,1.0,-122.82308086200001,42.0269882310001,2017/08/11 19:39:23+00,42.02008,-122.825,4.4,Undetermined
8282,Jackson,201708,72.0,0.010333333333333332,1.0,-122.32731384899999,42.4104753020001,2017/08/12 23:13:48+00,42.411,-122.3354,0.1,Natural
8283,Jackson,201708,72.0,0.010333333333333332,1.0,-122.581813971,42.8983453120001,2017/08/07 23:35:27+00,42.89595,-122.5738,0.25,Natural
8284,Jackson,201708,72.0,0.010333333333333332,1.0,-122.407313843,42.294625286999995,2017/08/10 02:41:25+00,42.29462,-122.4073,0.1,Natural
8285,Jackson,201708,72.0,0.010333333333333332,1.0,-122.77821385899999,42.050015237,2017/08/07 16:40:38+00,42.05001,-122.7782,0.1,Natural
8286,Jackson,201708,72.0,0.010333333333333332,1.0,-122.34831384399999,42.3588052970001,2017/08/09 21:34:01+00,42.523579999999995,-122.3917,0.25,Natural
8287,Jackson,201708,72.0,0.010333333333333332,1.0,-122.324013881,42.5999953150001,2017/08/10 17:38:29+00,42.59779,-122.3052,0.1,Natural
8288,Jackson,201708,72.0,0.010333333333333332,1.0,-122.48021387,42.390535287,2017/08/14 22:34:59+00,42.38984,-122.475,0.1,Human
8289,Jackson,201708,72.0,0.010333333333333332,1.0,-122.34791384299999,42.3548052960001,2017/08/30 20:47:00+00,42.35595,-122.3592,0.1,Human
8290,Jackson,201708,72.0,0.010333333333333332,1.0,-122.533513966,42.9150553170001,2017/08/08 00:08:53+00,42.91793,-122.5293,0.1,Natural
8291,Jackson,201708,72.0,0.010333333333333332,1.0,-122.397113841,42.293985288,2017/08/10 00:22:33+00,42.28802,-122.3975,0.1,Natural
8292,Jackson,201708,72.0,0.010333333333333332,1.0,-122.97621389,42.0555052190001,2017/08/09 13:17:47+00,42.04852,-122.9811,15.0,Natural
8293,Jackson,201708,72.0,0.010333333333333332,1.0,-122.350113839,42.3263952940001,2017/08/09 03:01:40+00,42.32843,-122.3509,0.1,Natural
8294,Jackson,201708,72.0,0.010333333333333332,1.0,-123.021813972,42.513615245,2017/08/11 04:27:00+00,42.51361,-123.0218,0.25,Undetermined
8295,Jackson,201708,72.0,0.010333333333333332,1.0,-122.62851387,42.256125264,2017/08/11 03:14:00+00,42.25612,-122.6285,,Undetermined
8296,Jackson,201708,72.0,0.010333333333333332,1.0,-122.568913934,42.692675299,2017/08/08 15:29:00+00,42.69267,-122.5689,0.25,Undetermined
8297,Jackson,201708,72.0,0.010333333333333332,1.0,-123.02231394799999,42.368145236,2017/08/10 02:03:00+00,42.368140000000004,-123.0223,,Undetermined
8298,Jackson,201708,72.0,0.010333333333333332,1.0,-122.641513873,42.262525263,2017/08/11 03:14:00+00,42.26252,-122.6415,0.1,Undetermined
8299,Jackson,201708,72.0,0.010333333333333332,1.0,-122.88491396399999,42.585695263000005,2017/08/09 16:09:59+00,42.58569,-122.8849,,Undetermined
8300,Jackson,201708,72.0,0.010333333333333332,1.0,-122.613113946,42.723985297000105,2017/08/08 01:34:59+00,42.724059999999994,-122.6132,5.0,Undetermined
8301,Jackson,201708,72.0,0.010333333333333332,1.0,-122.790113955,42.6203652740001,2017/08/12 03:11:59+00,42.62036,-122.7901,0.1,Undetermined
8302,Jackson,201708,72.0,0.010333333333333332,1.0,-122.61371387,42.270325266,2017/08/11 06:37:59+00,42.27115,-122.6145,0.1,Undetermined
8303,Jackson,201708,72.0,0.010333333333333332,1.0,-123.17531397200001,42.375165222000106,2017/08/04 02:35:00+00,42.37516,-123.1753,3.0,Human
8304,Jackson,201708,72.0,0.010333333333333332,1.0,-122.429413821,42.144865274000004,2017/08/12 17:39:00+00,42.144859999999994,-122.4294,0.1,Undetermined
8305,Jackson,201708,72.0,0.010333333333333332,1.0,-122.594413944,42.728655299,2017/08/10 13:28:00+00,42.72865,-122.5944,0.2,Undetermined
8306,Jackson,201708,72.0,0.010333333333333332,1.0,-122.41821384,42.265955284,2017/08/11 04:41:00+00,42.26595,-122.4182,,Undetermined
8307,Jackson,201708,72.0,0.010333333333333332,1.0,-122.37471383100001,42.251495287000104,2017/08/11 15:55:00+00,42.251490000000004,-122.3747,,Undetermined
8308,Jackson,201708,72.0,0.010333333333333332,1.0,-122.90531390299999,42.2035052350001,2017/08/08 19:18:59+00,42.2035,-122.9053,,Undetermined
8309,Jackson,201708,72.0,0.010333333333333332,1.0,-122.61441386899999,42.2611752660001,2017/08/12 03:36:00+00,42.26061,-122.6234,0.5,Undetermined
8310,Jackson,201708,72.0,0.010333333333333332,1.0,-122.77071395200001,42.616225275,2017/08/09 14:15:00+00,42.61622,-122.7707,,Undetermined
8311,Jackson,201708,72.0,0.010333333333333332,1.0,-122.472713822,42.105315268000005,2017/08/09 15:03:00+00,42.68609,-122.5287,,Undetermined
8312,Jackson,201708,72.0,0.010333333333333332,1.0,-122.747913974,42.766595287,2017/08/10 15:33:59+00,42.76817,-122.7479,1.0,Natural
8313,Jackson,201708,72.0,0.010333333333333332,1.0,-123.057513953,42.3691752330001,2017/08/10 23:44:00+00,42.369170000000004,-123.0575,0.1,Human
8314,Jackson,201708,72.0,0.010333333333333332,1.0,-122.532613815,42.0087152560001,2017/08/12 04:18:59+00,42.00871,-122.5326,0.1,Undetermined
8315,Jackson,201708,72.0,0.010333333333333332,1.0,-123.045513936,42.272835227,2017/08/12 04:31:00+00,42.27283,-123.0455,0.1,Undetermined
8316,Jackson,201708,72.0,0.010333333333333332,1.0,-123.17701394,42.1781752090001,2017/08/11 02:58:00+00,42.17817,-123.177,,Undetermined
8317,Jackson,201708,72.0,0.010333333333333332,1.0,-122.62411387,42.2605052650001,2017/08/11 06:37:59+00,42.2605,-122.6241,0.25,Undetermined
8318,Jackson,201708,72.0,0.010333333333333332,1.0,-122.41821384,42.265955284,2017/08/12 19:51:59+00,42.26595,-122.4182,0.1,Undetermined
8319,Jackson,201708,72.0,0.010333333333333332,1.0,-123.057413954,42.3701952330001,2017/08/10 23:44:00+00,42.37019,-123.0574,0.1,Human
8320,Jackson,201708,72.0,0.010333333333333332,1.0,-123.21841399899999,42.4986452260001,2017/08/09 19:25:00+00,42.49864,-123.2184,,Undetermined
8321,Jackson,201708,72.0,0.010333333333333332,1.0,-122.61441387,42.2714652660001,2017/08/12 03:24:00+00,42.27146,-122.6144,0.1,Undetermined
8322,Jackson,201708,72.0,0.010333333333333332,1.0,-123.05811395399999,42.3702152330001,2017/08/10 23:44:00+00,42.37021,-123.0581,0.1,Human
8323,Jackson,201708,72.0,0.010333333333333332,1.0,-122.568213934,42.6925052990001,2017/08/08 15:36:59+00,42.6925,-122.5682,0.25,Undetermined
8324,Jackson,201708,72.0,0.010333333333333332,1.0,-122.37051382799999,42.2408552860001,2017/08/27 18:24:00+00,42.22211,-122.3739,0.5,Human
8325,Jackson,201708,72.0,0.010333333333333332,1.0,-122.622313911,42.506255282,2017/08/11 02:50:00+00,42.50625,-122.6223,7.5,Natural
8326,Jackson,201709,62.1,0.03333333333333333,1.0,-122.44271385100001,42.3107652850001,2017/09/07 23:57:13+00,42.310759999999995,-122.4427,0.3,Natural
8327,Jackson,201709,62.1,0.03333333333333333,1.0,-122.38981388100001,42.541195305,2017/09/07 14:36:59+00,42.541059999999995,-122.3931,0.1,Natural
8328,Jackson,201709,62.1,0.03333333333333333,1.0,-122.66861389200001,42.353135267,2017/09/07 11:32:59+00,42.35313,-122.6686,8.0,Natural
8329,Jackson,201709,62.1,0.03333333333333333,1.0,-122.629713966,42.827565302,2017/09/11 13:57:00+00,42.82737,-122.65799999999999,0.25,Natural
8330,Jackson,201709,62.1,0.03333333333333333,1.0,-122.542013946,42.791685308000105,2017/09/11 21:01:59+00,42.77427,-122.5486,0.1,Natural
8331,Jackson,201709,62.1,0.03333333333333333,1.0,-122.386313852,42.37106529400009,2017/09/07 16:05:18+00,42.37102,-122.3866,0.1,Natural
8332,Jackson,201709,62.1,0.03333333333333333,1.0,-122.448513851,42.310325284,2017/09/07 23:08:41+00,42.30983,-122.4406,0.5,Natural
8333,Jackson,201709,62.1,0.03333333333333333,1.0,-122.384313884,42.563325307000106,2017/09/10 14:19:00+00,42.56295,-122.3838,0.1,Natural
8334,Jackson,201709,62.1,0.03333333333333333,1.0,-122.84251387200001,42.067225232000105,2017/09/09 23:39:59+00,42.0675,-122.84100000000001,0.25,Natural
8335,Jackson,201709,62.1,0.03333333333333333,1.0,-122.376713943,42.9190353320001,2017/09/10 02:19:00+00,42.91865,-122.3903,0.3,Natural
8336,Jackson,201709,62.1,0.03333333333333333,1.0,-122.38971386,42.4167952970001,2017/09/07 16:02:00+00,42.41673,-122.3897,0.25,Natural
8337,Jackson,201709,62.1,0.03333333333333333,1.0,-122.42351385399999,42.347615289000004,2017/09/07 17:48:27+00,42.34755,-122.4235,0.1,Natural
8338,Jackson,201709,62.1,0.03333333333333333,1.0,-123.02381393200001,42.2705552290001,2017/09/17 00:08:00+00,42.27055,-123.0238,,Undetermined
8339,Jackson,201709,62.1,0.03333333333333333,1.0,-122.559213874,42.3437852760001,2017/09/07 22:21:59+00,42.34434,-122.5601,0.1,Natural
8340,Jackson,201709,62.1,0.03333333333333333,1.0,-122.33691381,42.164345284,2017/09/07 17:16:00+00,42.16434,-122.3369,0.1,Natural
8341,Jackson,201709,62.1,0.03333333333333333,1.0,-122.56821392299999,42.628775295,2017/09/07 11:42:00+00,42.62877,-122.5682,0.1,Natural
8342,Jackson,201709,62.1,0.03333333333333333,1.0,-123.02681399299999,42.630925253,2017/09/07 22:57:59+00,42.63092,-123.0268,1.5,Natural
8343,Jackson,201709,62.1,0.03333333333333333,1.0,-123.124013999,42.58036524,2017/09/07 22:28:00+00,42.58036,-123.124,0.25,Natural
8344,Jackson,201709,62.1,0.03333333333333333,1.0,-122.501413892,42.5070752930001,2017/09/06 22:44:59+00,42.50707,-122.5014,0.1,Natural
8345,Jackson,201709,62.1,0.03333333333333333,1.0,-122.539413919,42.6335452980001,2017/09/07 20:52:59+00,42.63354,-122.5394,0.1,Natural
8346,Jackson,201710,51.3,0.07200000000000001,1.0,-123.043625033,42.199727443,2017/10/06 01:38:59+00,,,,
8347,Jackson,201710,51.3,0.07200000000000001,1.0,-122.453713834,42.2001852760001,2017/10/03 15:30:00+00,42.200179999999996,-122.4537,,Undetermined
8348,Jackson,201710,51.3,0.07200000000000001,1.0,-122.910513909,42.2358352370001,2017/10/06 03:33:00+00,42.23583,-122.9105,0.75,Human
8349,Jackson,201711,41.5,0.20566666666666664,0.0,,,,,,,
8350,Jackson,201712,38.6,0.053000000000000005,0.0,,,,,,,
8351,Jackson,201801,40.8,0.12766666666666668,0.0,,,,,,,
8352,Jackson,201802,37.1,0.07433333333333332,0.0,,,,,,,
8353,Jackson,201803,40.6,0.12766666666666668,0.0,,,,,,,
8354,Jackson,201804,46.5,0.11433333333333336,1.0,-122.667013856,42.137055253,2018/04/18 17:32:59+00,42.13705,-122.667,0.1,Human
8355,Jackson,201804,46.5,0.11433333333333336,1.0,-122.55434687299999,42.344172277,2018/04/26 18:52:00+00,42.33889,-122.5505,0.25,Human
8356,Jackson,201805,56.5,0.051333333333333335,1.0,-123.20081392,42.034735196999996,2018/05/06 18:08:28+00,42.04564,-123.2604,0.1,Natural
8357,Jackson,201805,56.5,0.051333333333333335,1.0,-122.393013833,42.2489852850001,2018/05/05 15:30:00+00,42.248979999999996,-122.39299999999999,0.1,Human
8358,Jackson,201805,56.5,0.051333333333333335,1.0,-123.19991392200001,42.050795199,2018/05/06 14:32:04+00,42.04635,-123.2398,0.1,Natural
8359,Jackson,201805,56.5,0.051333333333333335,1.0,-123.15871392,42.0743452040001,2018/05/08 21:20:32+00,42.09175,-123.1621,1.06,Natural
8360,Jackson,201805,56.5,0.051333333333333335,1.0,-122.85501395899999,42.5855352660001,2018/05/27 23:00:59+00,42.58553,-122.855,0.1,Natural
8361,Jackson,201805,56.5,0.051333333333333335,1.0,-122.773613966,42.6972252800001,2018/05/07 21:00:00+00,42.70109,-122.7649,4.0,Natural
8362,Jackson,201805,56.5,0.051333333333333335,1.0,-122.767813956,42.6454452780001,2018/05/08 20:09:00+00,42.64544,-122.7678,0.1,Natural
8363,Jackson,201806,60.1,0.03933333333333333,1.0,-123.08791391700001,42.117945213,2018/06/23 18:42:00+00,42.1204,-123.0846,0.1,Human
8364,Jackson,201806,60.1,0.03933333333333333,1.0,-122.717813871,42.176935250999996,2018/06/13 21:46:59+00,42.17827,-122.7266,0.1,Human
8365,Jackson,201806,60.1,0.03933333333333333,1.0,-122.65334730100001,42.8208386330001,2018/06/03 20:39:59+00,,,,
8366,Jackson,201806,60.1,0.03933333333333333,1.0,-122.574513869,42.3000352720001,2018/06/21 01:50:00+00,42.28038,-122.5703,0.1,Natural
8367,Jackson,201806,60.1,0.03933333333333333,1.0,-122.51951389,42.477045289,2018/06/21 22:25:59+00,42.483940000000004,-122.5111,0.1,Human
8368,Jackson,201806,60.1,0.03933333333333333,1.0,-123.18021395,42.239385213,2018/06/15 18:56:59+00,42.23938,-123.1802,3.0,Natural
8369,Jackson,201807,70.9,0.002,1.0,-122.646313977,42.8741053040001,2018/07/16 12:16:49+00,42.8741,-122.6463,1795.0,Natural
8370,Jackson,201807,70.9,0.002,1.0,-123.18361393,42.111745204,2018/07/16 20:52:23+00,42.129329999999996,-123.1877,0.25,Natural
8371,Jackson,201807,70.9,0.002,1.0,-122.376813954,42.9852553360001,2018/07/15 18:57:36+00,42.97625,-122.3699,1.3,Natural
8372,Jackson,201807,70.9,0.002,1.0,-122.766613871,42.1348052430001,2018/07/15 23:26:29+00,42.14806,-122.7659,13.0,Natural
8373,Jackson,201807,70.9,0.002,1.0,-122.747113859,42.076045240999996,2018/07/15 16:11:57+00,42.1783,-122.7654,0.1,Natural
8374,Jackson,201807,70.9,0.002,1.0,-122.71101398200001,42.848105296,2018/07/15 20:10:00+00,42.8481,-122.711,8729.0,Unknown
8375,Jackson,201807,70.9,0.002,1.0,-122.756813861,42.080205241,2018/07/15 17:04:07+00,42.07618,-122.727,0.1,Natural
8376,Jackson,201807,70.9,0.002,1.0,-122.28461393,42.9278553410001,2018/07/16 01:40:26+00,42.92785,-122.2845,0.1,Natural
8377,Jackson,201807,70.9,0.002,1.0,-122.288013935,42.9539153430001,2018/07/17 22:46:00+00,42.835879999999996,-122.29899999999999,0.25,Natural
8378,Jackson,201807,70.9,0.002,1.0,-122.292413827,42.3076652980001,2018/07/15 21:40:02+00,42.30038,-122.2996,0.1,Natural
8379,Jackson,201807,70.9,0.002,1.0,-123.19571401600001,42.620775236,2018/07/15 15:00:00+00,42.62077,-123.1962,3.0,Natural
8380,Jackson,201807,70.9,0.002,1.0,-122.31171392,42.845885333000105,2018/07/16 20:21:09+00,42.84587,-122.3123,106.0,Natural
8381,Jackson,201807,70.9,0.002,1.0,-122.39891384100001,42.293635287,2018/07/15 19:39:36+00,42.309,-122.3837,0.1,Natural
8382,Jackson,201807,70.9,0.002,1.0,-123.10901400600001,42.636005245,2018/07/21 23:19:59+00,42.636,-123.109,5.0,Natural
8383,Jackson,201807,70.9,0.002,1.0,-123.15781402299999,42.6948452450001,2018/07/15 15:00:00+00,42.69484,-123.1583,0.1,Natural
8384,Jackson,201807,70.9,0.002,1.0,-122.39061384,42.29316528800009,2018/07/21 00:58:11+00,42.29317,-122.3904,0.1,Natural
8385,Jackson,201807,70.9,0.002,1.0,-122.93491400100001,42.76047527,2018/07/15 22:29:29+00,42.76041,-122.935,0.1,Natural
8386,Jackson,201807,70.9,0.002,1.0,-123.15791402299999,42.6934252450001,2018/07/16 15:59:59+00,42.69342,-123.1579,8650.0,Natural
