,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,POOCounty,IncidentSize,FireCause,Temperature,Precipitation
7993,-119.36521367,44.1316257010001,2018/05/25 16:22:13+00,44.13162,-119.3652,Grant,0.1,Natural,52.8,0.07400000000000001
7994,-117.626615558,45.157205946000005,2015/08/10 23:28:33+00,44.816502,-117.4282,Union,0.1,Natural,64.6,0.011333333333333334
7995,-122.56141399100001,43.032005321999996,2017/08/08 18:46:59+00,43.032,-122.5614,Douglas,6.0,Natural,70.2,0.003
7996,-122.390313875,42.5030953030001,2016/10/09 18:33:00+00,42.50293,-122.3901,Jackson,0.1,Human,49.2,0.3343333333333333
7997,-118.89301372799999,44.8731058010001,2014/08/14 15:10:00+00,,,Grant,0.1,Natural,63.7,0.034333333333333334
7998,-119.63101380200001,44.5950057090001,2015/06/29 23:39:59+00,44.595402,-119.631203,Grant,317.0,Human,63.2,0.02033333333333333
7999,-122.412414044,43.46086536399999,2019/08/10 19:52:20+00,43.46333,-122.4187,Lane,1.0,Natural,66.0,0.02733333333333333
8000,-118.664411817,45.52700587100001,2015/07/10 02:42:00+00,45.534901,-118.672302,Umatilla,218.0,Natural,70.8,0.01633333333333333
8001,-118.45701458299999,44.5112058170001,2015/08/12 18:33:58+00,44.512501,-118.456001,Grant,0.25,Natural,64.8,0.0023333333333333327
8002,-121.235213944,43.93750550900009,2020/05/05 17:12:00+00,43.94579,-121.2365,Deschutes,0.1,Human,48.7,0.076
8003,-120.211714003,45.124575689,2021/05/13 18:35:03+00,45.52,-121.5952,Gilliam,0.1,Human,56.4,0.01833333333333333
8004,-119.79351370299999,43.9188156450001,2021/08/07 01:25:00+00,43.91822,-119.7512,Crook,1.0,Natural,65.7,0.005333333333333333
8005,-121.81311399100001,43.6863854360001,2017/08/12 21:42:25+00,43.68042,-121.8334,Deschutes,2.0,Natural,66.3,0.0033333333333333327
8006,-118.57571357,44.332245791999995,2019/06/13 16:13:39+00,44.311748,-118.574228,Grant,0.1,Natural,55.6,0.029333333333333333
8007,-122.85111397200001,42.667505270999996,2020/02/20 03:45:00+00,42.6675,-122.8511,Jackson,0.3,Human,39.2,0.042
8008,-121.41801370000002,42.3638553810001,2020/08/19 16:51:59+00,42.36223,-121.4183,Klamath,0.1,Human,64.8,0.004
8009,-123.10101391799999,42.1172452120001,2019/09/05 17:43:17+00,42.13502,-123.1012,Jackson,0.25,Natural,58.7,0.10766666666666666
8010,-116.910413368,44.853675992,2017/07/25 00:07:00+00,44.84641,-116.8987,Baker,0.25,Human,71.8,0.0026666666666666666
8011,-122.41531405799999,43.5403453690001,2022/08/17 23:24:39+00,43.54918,-122.399,Lane,0.25,Natural,68.2,0.0033333333333333327
8012,-121.754313741,42.293795345999996,2016/07/29 02:31:20+00,42.27055,-121.7452,Klamath,1.5,Undetermined,61.5,0.013
8013,-118.676713847,45.66499588,2019/07/15 04:56:00+00,45.66499,-118.6767,Umatilla,0.1,Human,66.6,0.0033333333333333327
8014,-121.34701395799999,43.913205496,2017/07/03 14:32:00+00,43.92812,-121.3353,Deschutes,0.25,Human,66.1,0.001
8015,-123.464614057,42.6269452120001,2022/08/18 01:52:00+00,42.62659,-123.4643,Josephine,0.1,Natural,71.7,0.0026666666666666666
8016,-122.393013833,42.2489852850001,2018/05/05 15:30:00+00,42.24898,-122.393,Jackson,0.1,Human,56.5,0.051333333333333335
8017,-122.000014091,44.0720054440001,2014/07/17 20:23:00+00,,,Lane,0.1,Natural,67.2,0.023666666666666662
8018,-122.620814045,43.2887853330001,2016/08/16 15:27:00+00,43.28802,-122.6247,Douglas,0.1,Human,68.3,0.0003333333333333333
8019,-124.25431431700001,43.4511651880001,2016/08/05 00:00:00+00,43.44494,-124.2491,Coos,,Undetermined,64.6,0.0003333333333333333
8020,-120.939613655,42.550905438,2017/07/26 21:29:00+00,42.56256,-120.9305,Klamath,0.1,Natural,66.6,0.005666666666666667
8021,-121.083713934,44.0127155280001,2016/08/06 03:29:00+00,44.01271,-121.0837,Deschutes,0.1,Natural,63.0,0.0006666666666666666
8022,-120.63501395899999,44.5346056070001,2015/07/10 22:32:15+00,44.527,-120.6544,Crook,0.1,Natural,66.2,0.029666666666666668
8023,-123.121013999,42.586305241,2014/07/23 22:24:00+00,42.5863,-123.1207,Jackson,,Natural,72.6,0.012666666666666666
8024,-122.39821409,43.729315383,2020/07/22 21:19:00+00,44.10564,-121.9674,Lane,0.1,Human,64.5,0.0016666666666666668
8025,-117.63021371399999,45.935496005000104,2019/08/05 03:45:53+00,45.81041,-118.1296,Wallowa,0.1,Natural,65.0,0.018666666666666668
8026,-121.86101404799999,43.959205450000105,2014/07/31 01:38:59+00,,,Lane,1.0,Natural,67.2,0.023666666666666662
8027,-120.690513755,43.3762155210001,2021/09/10 23:26:00+00,43.37731,-120.6847,Lake,0.1,Natural,57.6,0.03766666666666666
8028,-120.22001383700001,44.256805628000095,2014/07/22 23:48:59+00,,,Crook,0.1,Natural,69.8,0.012333333333333332
8029,-122.89601387299999,42.0283052240001,2015/08/04 20:19:03+00,42.0283,-122.8965,Jackson,0.1,Natural,68.9,0.006333333333333333
8030,-120.930114228,45.643215651000006,2021/06/10 23:45:59+00,45.63653,-120.9245,Wasco,0.5,Human,67.5,0.013999999999999999
8031,-122.384017024,43.377206361999995,2015/08/02 02:25:51+00,43.372002,-122.379204,Douglas,0.4,Natural,67.8,0.013666666666666666
8032,-123.903014359,43.959105251000004,2014/09/06 00:40:00+00,,,Lane,0.1,Human,62.6,0.06766666666666668
8033,-121.30311396399999,43.982385505,2017/07/20 23:54:00+00,43.98706,-121.3016,Deschutes,0.1,Human,66.1,0.001
8034,-122.06101423,44.74650548100001,2014/07/13 15:20:00+00,,,Marion,0.1,Natural,68.1,0.027666666666666662
8035,-121.58941396799999,43.7577154620001,2021/07/29 23:27:34+00,43.75967,-121.5853,Deschutes,0.1,Natural,68.1,0.004666666666666667
8036,-118.97161357,43.955835725,2022/10/31 15:30:00+00,43.92463,-119.0269,Harney,0.1,Human,52.5,0.013
8037,-121.956014036,43.8096054310001,2015/07/19 21:48:00+00,43.8101,-121.9614,Deschutes,0.25,Undetermined,64.0,0.021333333333333333
8038,-123.211613962,42.284775213,2016/08/07 17:29:59+00,42.10697,-123.0872,Jackson,,Human,70.3,0.0003333333333333333
8039,-118.62351073100001,45.1320058470001,2015/08/11 00:45:41+00,45.131802,-118.622803,Umatilla,0.1,Natural,68.8,0.005333333333333333
8040,-122.255013824,42.3249653030001,2017/06/25 23:16:20+00,42.32352,-122.2557,Klamath,0.1,Natural,57.5,0.03266666666666666
8041,-118.94971366600001,44.498095768,2021/06/24 18:41:00+00,44.49816,-118.9491,Grant,17.8,Natural,63.1,0.011666666666666664
8042,-121.554914278,45.391885572,2017/08/27 17:32:53+00,45.40442,-121.5565,Hood River,1.7,Human,68.1,0.005
8043,-121.95601374299999,42.1103053150001,2015/05/26 02:03:00+00,42.0685,-121.9723,Klamath,0.1,Human,49.6,0.08066666666666666
8044,-117.716213507,44.808285911000006,2022/05/26 22:04:00+00,44.81045,-117.7438,Baker,0.1,Human,46.6,0.11
8045,-121.4663137,42.3197753740001,2017/06/21 07:09:00+00,42.3201,-121.4659,Klamath,0.1,Undetermined,57.5,0.03266666666666666
8046,-117.435513289,43.900595865000106,2017/06/22 18:24:00+00,43.89495,-117.4451,Malheur,0.1,Human,63.6,0.07633333333333334
8047,-121.926113736,42.0961353160001,2020/05/11 00:30:00+00,42.10781,-121.9184,Klamath,3.0,Human,49.3,0.07033333333333333
8048,-117.305213597,45.6498260160001,2019/08/12 23:42:59+00,45.842,-117.3226,Wallowa,0.65,Natural,65.0,0.018666666666666668
8049,-121.81411420799999,44.8361355110001,2018/09/25 22:27:17+00,44.83594,-121.8149,Marion,0.1,Human,58.3,0.02733333333333333
8050,-118.646813844,45.677185884,2017/07/25 18:33:59+00,45.68242,-118.669,Umatilla,20.14,Undetermined,71.2,0.0
8051,-120.594330374,44.380596925000106,2021/07/01 12:10:57+00,44.29709,-120.5548,Crook,4.3,Natural,71.6,0.007333333333333333
8052,-118.44261358,44.51175581800001,2020/09/18 19:02:59+00,44.5129,-118.4414,Grant,0.1,Human,60.2,0.017333333333333333
8053,-118.650913581,44.322255784,2022/08/20 22:20:31+00,44.32752,-118.6751,Grant,0.1,Natural,69.2,0.009333333333333334
8054,-121.78251403600001,43.958875457,2022/07/31 13:13:10+00,43.95872,-121.7974,Deschutes,0.2,Natural,67.0,0.009666666666666664
8055,-118.589113525,44.076185771000006,2020/08/20 22:09:56+00,44.076,-118.5879,Grant,0.5,Natural,65.1,0.006666666666666667
8056,-118.33941350299999,44.1934758040001,2019/07/14 21:38:54+00,44.17953,-118.3562,Grant,0.1,Natural,62.6,0.007666666666666667
8057,-122.04001375899999,42.1305053080001,2015/09/03 00:04:59+00,42.1336,-122.0407,Klamath,3.2,Undetermined,55.3,0.015
8058,-121.47061425,45.3196055760001,2017/10/17 19:33:19+00,45.3196,-121.4706,Wasco,0.1,Human,47.6,0.079
8059,-118.363113364,43.3932057380001,2020/08/06 02:10:00+00,43.39404,-118.3574,Harney,9.0,Unknown,68.5,0.004
8060,-119.404013866,45.124805769,2015/06/28 00:17:59+00,,,Morrow,8.9,Natural,69.8,0.0023333333333333327
8061,-120.99881374700001,43.03904546800001,2017/10/31 23:18:00+00,43.03904,-120.9988,Lake,0.1,Human,44.2,0.02866666666666667
8062,-118.414113735,45.3399858830001,2022/09/01 20:42:00+00,45.40275,-118.4172,Union,0.25,Natural,59.7,0.02266666666666667
8063,-118.60401353,44.08951577,2020/08/20 22:07:42+00,44.08917,-118.6029,Grant,0.1,Natural,65.1,0.006666666666666667
8064,-121.76111425100001,45.092555532000105,2016/07/21 21:18:12+00,45.0958,-121.7469,Clackamas,0.1,Human,61.6,0.031000000000000007
8065,-121.121013983,44.2464055400001,2015/04/16 17:48:00+00,,,Deschutes,,,40.6,0.02233333333333333
8066,-121.69471425799999,45.182245544000104,2017/07/30 16:43:30+00,45.18103,-121.6961,Wasco,0.1,Human,70.4,0.0003333333333333333
8067,-120.27901380899999,44.052905608000096,2014/07/14 03:00:00+00,,,Crook,0.4,Natural,69.8,0.012333333333333332
8068,-124.223014145,42.49270513400009,2015/09/27 15:26:00+00,42.4969,-124.2586,Curry,0.5,Human,61.5,0.036000000000000004
8069,-121.39161392,43.666715475,2022/05/15 22:20:00+00,43.666,-121.3908,Deschutes,0.1,Human,44.1,0.08466666666666668
8070,-122.185514148,44.217995435,2018/07/11 16:50:00+00,44.21796,-122.1853,Lane,0.25,Unknown,67.1,0.0003333333333333333
8071,-121.39301398299999,44.0099354980001,2019/06/17 00:10:00+00,44.00993,-121.3932,Deschutes,0.1,Human,55.7,0.01633333333333333
8072,-121.200113843,43.404065475,2017/08/21 15:56:18+00,43.4073,-121.1831,Lake,0.1,Undetermined,68.2,0.007666666666666667
8073,-121.33301403,44.3125055240001,2014/07/13 20:25:00+00,,,Deschutes,,Natural,67.1,0.02233333333333333
8074,-122.159013856,42.607005330999996,2015/08/01 17:38:41+00,42.6049,-122.1596,Klamath,0.1,Natural,63.1,0.011333333333333334
8075,-121.24951394600001,43.9313655070001,2020/05/17 17:55:00+00,43.93537,-121.2587,Deschutes,0.1,Human,48.7,0.076
8076,-121.40551369399999,42.33689538,2019/08/01 22:52:34+00,42.34002,-121.4052,Klamath,0.25,Human,63.9,0.02433333333333333
8077,-117.35381366799999,45.9544660340001,2019/08/08 20:45:10+00,45.95649,-117.3538,Wallowa,0.25,Natural,65.0,0.018666666666666668
8078,-117.390813654,45.854676023000096,2018/08/20 15:51:01+00,45.85467,-117.3908,Wallowa,0.1,Natural,63.6,0.018666666666666668
8079,-121.9632142,44.6758454860001,2021/07/05 19:10:00+00,44.6759,-121.9633,Linn,0.1,Human,67.5,0.001
8080,-122.187513879,42.713255335999996,2022/08/02 15:06:36+00,42.71325,-122.1874,Klamath,0.1,Natural,67.5,0.013999999999999999
8081,-121.61551430899999,45.4956255720001,2021/06/05 00:20:41+00,45.5141,-121.6167,Hood River,0.1,Undetermined,62.2,0.045000000000000005
8082,-121.817714044,43.9734654550001,2020/08/16 23:03:59+00,43.97346,-121.8177,Deschutes,0.1,Natural,64.0,0.0036666666666666666
8083,-123.24551445600001,44.96228537500011,2018/08/20 23:00:00+00,44.96228,-123.2455,Polk,0.2,Human,67.5,0.0013333333333333333
8084,-121.864913852,42.8495853750001,2022/09/18 16:11:32+00,42.84899,-121.8645,Klamath,0.1,Natural,59.5,0.02866666666666667
8085,-121.441913914,43.5900654650001,2018/05/27 19:47:59+00,43.59601,-121.4487,Klamath,1.8,Natural,52.2,0.05266666666666667
8086,-121.50231372100001,42.4123653770001,2019/06/13 19:19:32+00,42.3916,-121.4576,Klamath,0.1,Natural,56.3,0.009666666666666664
8087,-121.513013999,43.993405486,2015/08/05 15:43:59+00,43.9912,-121.5141,Deschutes,0.1,Human,63.7,0.006
8088,-119.185613709,44.50975574600009,2021/06/26 21:29:52+00,44.49822,-119.1327,Grant,1.0,Natural,63.1,0.011666666666666664
8089,-121.86131396299999,43.491315418999996,2016/09/09 16:37:00+00,43.49123,-121.8606,Klamath,0.1,Human,53.9,0.007333333333333333
8090,-123.57901402600001,42.3383651830001,2021/10/14 07:25:00+00,42.33836,-123.579,Josephine,0.1,Human,50.3,0.209
8091,-122.205613843,42.481725318,2022/08/16 23:48:27+00,42.46889,-122.203,Klamath,0.1,Natural,67.5,0.013999999999999999
8092,-117.10721317299999,43.58189586899999,2022/06/25 16:21:59+00,42.73059,-117.3842,Malheur,1.78,Human,61.4,0.2
8093,-121.90681372799999,42.066135316,2022/08/02 23:03:59+00,42.07662,-121.9019,Klamath,0.1,Natural,67.5,0.013999999999999999
8094,-118.785713572,44.1460257580001,2017/09/23 17:20:48+00,44.15669000000001,-118.7858,Grant,0.1,Human,57.0,0.025666666666666667
8095,-121.77201426,45.1318055340001,2014/08/06 20:38:00+00,,,Clackamas,0.1,Human,66.1,0.039
8096,-121.42501374,42.5980053970001,2018/11/08 02:32:00+00,42.59831,-121.4247,Klamath,0.1,Unknown,37.6,0.081
8097,-121.87901432299999,45.358105537,2014/08/28 15:33:59+00,,,Clackamas,0.1,Natural,66.1,0.039
8098,-118.357713657,44.9921058630001,2020/08/08 20:20:29+00,44.9936,-118.3548,Union,0.1,Natural,64.4,0.006333333333333333
8099,-121.456714055,44.34085551400009,2021/04/23 06:27:59+00,44.3404,-121.4563,Deschutes,0.1,Human,42.7,0.010333333333333332
8100,-121.783213998,43.7538054440001,2020/06/28 14:48:00+00,43.75469,-121.7859,Deschutes,0.1,Human,54.6,0.02866666666666667
8101,-120.978077339,43.302707237,2020/06/29 20:35:59+00,43.30767,-120.9774,Lake,0.25,Human,56.6,0.028999999999999998
8102,-118.430613638,44.830385843,2022/08/11 16:49:47+00,44.83447,-118.4288,Grant,0.1,Natural,69.2,0.009333333333333334
8103,-118.54841364,44.728795823999995,2021/10/04 15:03:36+00,44.77028,-118.5612,Grant,0.1,Natural,45.0,0.04866666666666666
8104,-120.686216955,44.469903598,2015/06/07 15:36:59+00,44.4655,-120.7136,Crook,0.1,Human,64.4,0.009333333333333334
8105,-118.177313779,45.766865937,2020/08/23 18:13:14+00,45.76959,-118.1801,Umatilla,0.1,Natural,68.7,0.003
8106,-120.988513633,42.372385421,2020/07/23 01:25:59+00,42.37599,-120.9879,Klamath,0.1,Natural,63.4,0.0036666666666666666
8107,-121.56881406,44.2721754990001,2016/06/11 04:54:59+00,44.2696,-121.583,Deschutes,0.1,Human,56.4,0.03066666666666667
8108,-120.18461383399999,44.270385633000004,2021/07/01 13:02:48+00,44.26301,-120.1811,Crook,0.1,Natural,71.6,0.007333333333333333
8109,-119.805313914,45.021005722,2021/07/30 19:46:28+00,45.02221,-119.8235,Wheeler,0.5,Natural,73.0,0.005666666666666667
8110,-121.101213761,43.024495458000004,2020/07/12 00:20:00+00,43.02822000000001,-121.2212,Lake,0.1,Human,65.2,0.007666666666666667
8111,-122.14431426799999,44.87400548000011,2017/09/09 19:32:52+00,44.87369,-122.1435,Marion,0.25,Natural,61.9,0.13899999999999998
8112,-117.04301309899999,43.2200058450001,2022/08/13 23:13:00+00,43.20394,-117.0469,Malheur,6.0,Human,75.0,0.003
8113,-121.471413932,43.660205467,2022/09/05 22:37:00+00,43.66744,-121.4753,Deschutes,0.1,Human,58.4,0.017
8114,-119.575013703,44.12020568,2014/08/07 22:41:00+00,,,Grant,1.0,Natural,63.7,0.034333333333333334
8115,-121.43911398600001,43.986195492,2022/07/12 00:27:00+00,43.98634000000001,-121.4341,Deschutes,0.2,Human,67.0,0.009666666666666664
8116,-120.281316491,42.207807472000106,2015/08/30 19:17:00+00,42.217899,-120.227798,Lake,0.3,Undetermined,65.2,0.005333333333333333
8117,-117.796316731,45.8673039830001,2015/08/13 21:23:45+00,45.869999,-117.795601,Wallowa,0.1,Natural,64.9,0.016666666666666666
8118,-122.307013881,42.620505318,2015/10/14 22:37:00+00,42.6132,-122.3122,Jackson,0.1,Human,57.5,0.035666666666666666
8119,-118.668113846,45.664925881,2020/07/03 23:19:59+00,45.66492,-118.6681,Umatilla,0.1,Human,68.1,0.0026666666666666666
8120,-121.05921360299999,42.116055395,2017/08/10 17:16:00+00,42.11484,-121.0665,Klamath,0.1,Natural,66.8,0.010333333333333332
8121,-118.868013617,44.31070576200009,2014/07/14 23:34:00+00,,,Grant,0.5,Natural,68.3,0.013
8122,-121.738014098,44.3297054860001,2014/08/12 19:14:00+00,,,Deschutes,0.1,Natural,62.8,0.02633333333333333
8123,-121.550014241,45.212805561,2014/07/17 19:12:59+00,,,Wasco,0.5,Undetermined,71.5,0.019
8124,-122.00361393899999,43.226665387,2019/07/19 18:32:05+00,43.22664,-122.0061,Klamath,0.1,Natural,61.7,0.0013333333333333333
8125,-118.028213528,44.626395867,2019/09/07 00:50:36+00,44.62578,-118.029,Baker,0.1,Natural,56.0,0.050666666666666665
8126,-122.23371385600001,42.5349953190001,2016/09/15 23:23:59+00,42.53518,-122.2335,Klamath,0.1,Human,53.9,0.007333333333333333
8127,-118.93301370799999,44.733405786999995,2015/06/28 22:56:22+00,44.7431,-118.9519,Grant,96.0,Natural,63.2,0.02033333333333333
8128,-121.234313951,43.97319551100001,2019/02/01 18:11:59+00,43.97319,-121.2344,Deschutes,0.1,Human,25.4,0.14533333333333334
8129,-117.864013479,44.51960587399999,2014/08/02 18:27:59+00,,,Baker,0.1,Natural,66.8,0.02666666666666667
8130,-121.92781387,42.8987053720001,2018/07/14 18:14:00+00,42.8984,-121.9277,Klamath,0.1,Human,66.2,0.0023333333333333327
8131,-119.13841381200001,45.085055793,2019/08/08 00:43:19+00,45.08612,-119.1438,Umatilla,0.1,Natural,69.0,0.01833333333333333
8132,-117.949113221,42.979745742,2019/07/13 01:57:00+00,43.51164,-117.3267,Malheur,1.1,Natural,70.2,0.012
8133,-121.105016975,44.21780554,2016/02/01 22:31:59+00,44.2178,-121.105003,Deschutes,0.1,Human,37.4,0.037333333333333336
8134,-118.650013303,42.7369056590001,2014/08/19 20:29:59+00,,,Harney,,Human,66.0,0.015666666666666666
8135,-122.01471426,44.937335497,2018/11/01 15:59:59+00,44.93743,-122.0148,Clackamas,30.0,Human,42.7,0.242
8136,-122.353013944,42.9477053360001,2014/07/23 02:18:00+00,42.9468,-122.3467,Jackson,0.1,Undetermined,72.6,0.012666666666666666
8137,-122.04601429200001,45.0732055020001,2015/07/05 00:40:59+00,45.0732,-122.0462,Clackamas,1.0,Human,66.9,0.011333333333333334
8138,-120.76601277200001,43.4034055160001,2015/05/22 15:01:59+00,43.391998,-120.7444,Lake,0.1,Natural,50.2,0.08800000000000001
8139,-120.117014096,45.665265735,2017/07/21 22:34:59+00,45.66934000000001,-120.1733,Gilliam,9357.0,Human,73.2,0.0
8140,-122.45911427200001,44.644075435,2020/09/18 22:09:59+00,44.6397,-122.5301,Linn,0.1,Natural,62.6,0.084
8141,-121.129013767,43.0373054560001,2014/08/05 18:13:00+00,,,Lake,0.1,Natural,64.2,0.02266666666666667
8142,-122.28901385,42.44663530800009,2022/08/07 19:16:26+00,42.4401,-122.2958,Jackson,0.31,Natural,72.2,0.01
8143,-121.37281375399999,42.7302854120001,2022/08/02 18:24:53+00,42.72643,-121.379,Klamath,0.1,Natural,67.5,0.013999999999999999
8144,-121.02301391200001,43.9450055290001,2014/08/12 01:17:00+00,,,Deschutes,,Natural,62.8,0.02633333333333333
8145,-121.489713716,42.3936853770001,2017/07/26 19:27:56+00,42.39367,-121.4894,Klamath,0.1,Natural,66.6,0.005666666666666667
8146,-121.586014048,44.1914054920001,2014/07/20 05:06:59+00,,,Deschutes,,Human,67.1,0.02233333333333333
8147,-118.546113375,43.2678457120001,2018/09/23 21:01:59+00,43.21779,-118.5457,Harney,0.5,Unknown,57.3,0.0003333333333333333
8148,-121.790014128,44.441405488,2015/05/25 16:09:59+00,,,Jefferson,,Human,54.0,0.047
8149,-120.79771382700001,43.681425533,2022/08/11 01:54:55+00,43.67977,-120.7812,Deschutes,0.25,Natural,67.9,0.012
8150,-122.14741390100001,42.8827753510001,2017/08/11 21:00:00+00,42.88277,-122.1474,Klamath,,Natural,66.8,0.010333333333333332
8151,-121.41591397399999,43.9413654910001,2018/06/08 15:00:00+00,43.93744,-121.4121,Deschutes,0.1,Human,55.3,0.02433333333333333
8152,-121.41341295299999,43.830205484,2016/02/25 21:26:00+00,43.835999,-121.407997,Deschutes,0.1,Human,37.4,0.037333333333333336
8153,-118.70421385200001,45.666635877,2020/03/22 03:59:59+00,45.66663,-118.7042,Umatilla,0.1,Human,40.2,0.049666666666666665
8154,-119.283013798,44.887475763999994,2020/08/21 22:29:47+00,44.88747,-119.283,Grant,22.0,Natural,65.1,0.006666666666666667
8155,-121.937514062,43.96944544300001,2019/09/06 01:20:06+00,43.97355,-121.9193,Lane,0.1,Natural,58.0,0.19066666666666665
8156,-118.1478137,45.400045913999996,2017/07/15 00:20:00+00,45.40012,-118.1479,Union,0.1,Human,67.8,0.0016666666666666668
8157,-121.13301377399999,43.07580545800001,2014/08/11 01:47:00+00,,,Lake,,,64.2,0.02266666666666667
8158,-121.557213931,43.581345453999994,2020/04/11 00:20:00+00,43.58134,-121.5572,Klamath,0.3,Human,43.3,0.03133333333333333
8159,-121.026511144,45.15490561000011,2015/09/09 21:56:00+00,45.193401,-121.042297,Wasco,1100.0,Human,58.4,0.008666666666666666
8160,-118.60518561399999,44.537283804,2016/11/07 00:59:59+00,44.554,-118.6105,Grant,1.6,Human,40.2,0.043
8161,-119.80001407700001,45.833305778000096,2015/07/02 19:31:00+00,,,Morrow,2.0,Human,72.3,0.011
8162,-117.976013541,44.741705881,2015/06/01 13:50:59+00,,,Baker,0.1,Natural,66.3,0.023
8163,-122.030814139,44.299385455,2018/05/21 22:01:43+00,44.29938,-122.0308,Linn,0.1,Human,55.5,0.019666666666666662
8164,-117.522313609,45.5131859840001,2017/07/28 23:25:00+00,45.59328,-117.5106,Wallowa,0.5,Natural,68.3,0.0023333333333333327
8165,-123.08501390200001,42.029105208000004,2015/07/09 22:04:41+00,42.0321,-123.1014,Jackson,0.5,Natural,70.4,0.027666666666666662
8166,-117.292613253,43.8451758740001,2017/07/27 02:35:00+00,43.84517,-117.2926,Malheur,9.9,Natural,75.8,0.0006666666666666666
8167,-122.62281397299999,42.877085306,2022/08/03 05:02:41+00,42.87017,-122.6225,Jackson,0.1,Natural,72.2,0.01
8168,-119.036512567,43.875104713,2015/06/16 22:42:44+00,43.862801,-119.0467,Harney,4.5,Natural,66.8,0.0026666666666666666
8169,-119.26301354799999,43.55392566800001,2020/07/22 06:58:00+00,43.56353,-119.1475,Harney,0.8,Natural,67.6,0.004666666666666667
8170,-118.912313339,42.6796956310001,2017/06/20 16:47:59+00,42.68347,-118.9197,Harney,0.1,Undetermined,60.7,0.025666666666666667
8171,-120.009213852,44.519975667,2022/08/09 23:49:39+00,44.5111,-120.0129,Wheeler,0.1,Natural,72.3,0.008333333333333333
8172,-118.27541378299999,45.702185923000094,2018/06/05 19:40:17+00,45.70827,-118.2726,Umatilla,0.1,Natural,60.5,0.035
8173,-120.86321395200001,44.3009555690001,2018/07/04 19:01:00+00,44.29958,-120.87,Crook,4.0,Human,68.2,0.001
8174,-121.399512245,45.35570658500011,2015/11/16 00:20:00+00,45.355701,-121.399498,Wasco,0.1,Human,36.3,0.09533333333333333
8175,-121.42201425100001,45.366005583000096,2014/07/13 17:28:00+00,,,Wasco,0.5,Natural,71.5,0.019
8176,-116.737714436,45.369005050000105,2015/07/13 20:36:05+00,45.378399,-116.7192,Wallowa,0.25,Natural,64.6,0.04233333333333333
8177,-121.283014293,45.676705616999996,2014/08/06 06:04:59+00,,,Wasco,3680.0,,69.2,0.018000000000000002
8178,-121.794014376,45.682505565,2014/07/10 21:11:00+00,,,Hood River,0.5,Human,66.2,0.02433333333333333
8179,-122.44581397200001,43.0268353330001,2017/08/09 02:36:56+00,43.02658,-122.4424,Douglas,0.25,Natural,70.2,0.003
8180,-121.676113896,43.2774754220001,2022/08/10 20:28:35+00,43.30496,-121.657,Klamath,0.1,Natural,67.5,0.013999999999999999
8181,-118.293813662,45.075505875,2015/07/18 17:06:18+00,45.069901,-118.286301,Union,0.1,Natural,64.7,0.052000000000000005
8182,-122.389414084,43.702955382,2021/06/20 22:18:00+00,43.70284,-122.3862,Lane,0.1,Undetermined,63.3,0.055999999999999994
8183,-121.885414076,44.08569545600009,2020/08/18 18:35:00+00,44.0858,-121.878,Lane,0.2,Natural,65.6,0.003
8184,-118.63531363,44.59528580600001,2017/08/13 00:52:38+00,44.5995,-118.646333,Grant,0.1,Natural,67.6,0.008333333333333333
8185,-121.41301397299999,43.9400054920001,2015/06/18 21:29:00+00,43.9401,-121.4133,Deschutes,0.1,Human,62.2,0.010666666666666666
8186,-124.237014323,43.499405192,2014/09/09 21:20:00+00,,,Coos,,Human,64.1,0.07833333333333334
8187,-122.296013896,42.7194053260001,2014/08/13 00:13:00+00,,,Jackson,0.1,Natural,69.5,0.013333333333333334
8188,-116.95521343799999,45.176266013,2021/06/27 09:40:00+00,45.17255,-116.9532,Wallowa,0.1,Natural,62.4,0.025666666666666667
8189,-124.170714359,43.746975213,2016/07/16 17:28:00+00,43.74697000000001,-124.1707,Douglas,0.1,Human,64.5,0.034333333333333334
8190,-122.288214021,43.442825375,2017/09/07 19:35:18+00,43.44167,-122.2881,Lane,0.1,Natural,61.4,0.10533333333333332
8191,-121.784014293,45.285605542,2015/10/06 21:29:28+00,45.2856,-121.785,Clackamas,0.1,Human,54.4,0.20866666666666667
8192,-121.813913883,43.079155395,2021/06/19 20:02:00+00,43.07323,-121.8143,Klamath,0.1,Undetermined,62.4,0.018000000000000002
8193,-123.303115014,42.5117052190001,2015/10/03 12:24:00+00,42.5117,-123.303101,Josephine,1.0,Human,58.2,0.043333333333333335
8194,-121.27401369100001,42.4454154000001,2018/09/29 18:56:00+00,42.44514,-121.2296,Klamath,131.0,Unknown,54.7,0.005
8195,-122.318914174,44.250505423999996,2017/07/05 23:35:56+00,44.2632,-122.3195,Lane,0.25,Natural,65.7,0.0006666666666666666
8196,-121.535014248,45.261505566000004,2015/06/18 16:28:48+00,45.2615,-121.5354,Hood River,0.1,Human,63.6,0.013333333333333334
8197,-120.187913761,43.8709756040001,2022/08/09 23:44:00+00,43.87,-120.1967,Crook,0.1,Natural,70.9,0.010666666666666666
8198,-118.672613587,44.334555783,2022/09/22 19:31:13+00,44.33708,-118.6956,Grant,0.25,Natural,60.1,0.016
8199,-121.372114994,44.0874045050001,2015/06/11 20:52:59+00,44.073299,-121.392303,Deschutes,7.5,Undetermined,62.2,0.010666666666666666
